,Unnamed: 0,_id,formhub/uuid,start,end,today,deviceid,Main_group/enumerator_group/name_enum,Main_group/location_details/Select_District,Main_group/location_details/geo_location,Main_group/location_details/well_type,Main_group/location_details/sw_bk_well_no,Main_group/measurement/measurement_point_cm,Main_group/measurement/Well_photo_Use_the_ed_measurement_point,Main_group/measurement/Measurement_of_tape_ent_point_MP_in_m,Main_group/measurement/wet_point_measruement_on_tape,Main_group/measurement/gw_level_from_mp,Main_group/measurement/mp_in_m,Main_group/measurement/gw_level,__version__,_version_,meta/instanceID,_xform_id_string,_uuid,_attachments,_status,_geolocation,_submission_time,_tags,_notes,_validation_status,_submitted_by,Main_group/location_details/bk_dw_no,Main_group/measurement/Audio_Notes_Use_the_to_record_any_notes,Main_group/measurement/Notes,Main_group/location_details/well_no_sw_bardiya,Main_group/location_details/well_no_dw_bardiya
403,403,221850979,36e34b01767e41e291b861fbf251aaf1,2021-09-30T14:40:00.118+05:45,2021-09-30T14:46:26.875+05:45,2021-09-30,868190042176206,yogendra,Banke,28.0812201 81.6450983 87.95629127928015 4.854,sw,bk-sw-24_1,54,1632992455066.jpg,5.0,3.1,1.9,0.54,1.36,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:06d41a80-4577-45b3-9799-2d44ad581b3c,ajbNkrfgsftG7FsDVqc5h9,06d41a80-4577-45b3-9799-2d44ad581b3c,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F06d41a80-4577-45b3-9799-2d44ad581b3c%2F1632992455066.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F06d41a80-4577-45b3-9799-2d44ad581b3c%2F1632992455066.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F06d41a80-4577-45b3-9799-2d44ad581b3c%2F1632992455066.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F06d41a80-4577-45b3-9799-2d44ad581b3c%2F1632992455066.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/06d41a80-4577-45b3-9799-2d44ad581b3c/1632992455066.jpg', 'instance': 221850979, 'xform': 669773, 'id': 82064438}]",submitted_via_web,"[28.0812201, 81.6450983]",2021-10-10T06:01:40,[],[],{},gw_monitoring,,,,,
404,404,221850987,36e34b01767e41e291b861fbf251aaf1,2021-10-03T11:53:24.260+05:45,2021-10-03T11:58:48.240+05:45,2021-10-03,868190042176206,yogendra,Banke,28.049303 81.6615747 87.47063928258464 4.551,sw,bk-sw-08_1,36,1633241596383.jpg,5.0,1.65,3.35,0.36,2.99,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:e0eb6c5a-dea1-4076-8a09-28115a5e01e2,ajbNkrfgsftG7FsDVqc5h9,e0eb6c5a-dea1-4076-8a09-28115a5e01e2,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fe0eb6c5a-dea1-4076-8a09-28115a5e01e2%2F1633241596383.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fe0eb6c5a-dea1-4076-8a09-28115a5e01e2%2F1633241596383.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fe0eb6c5a-dea1-4076-8a09-28115a5e01e2%2F1633241596383.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fe0eb6c5a-dea1-4076-8a09-28115a5e01e2%2F1633241596383.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/e0eb6c5a-dea1-4076-8a09-28115a5e01e2/1633241596383.jpg', 'instance': 221850987, 'xform': 669773, 'id': 82064440}]",submitted_via_web,"[28.049303, 81.6615747]",2021-10-10T06:01:41,[],[],{},gw_monitoring,,,,,
405,405,221850994,36e34b01767e41e291b861fbf251aaf1,2021-10-03T12:39:41.103+05:45,2021-10-03T12:53:30.326+05:45,2021-10-03,868190042176206,yogendra,Banke,28.0285311 81.6946902 88.93745433623448 4.551,sw,bk-sw-30,55,1633244272018.jpg,5.0,1.75,3.25,0.55,2.7,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:05f48ed1-0e6e-4246-90d8-2cf01267aedd,ajbNkrfgsftG7FsDVqc5h9,05f48ed1-0e6e-4246-90d8-2cf01267aedd,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F05f48ed1-0e6e-4246-90d8-2cf01267aedd%2F1633244272018.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F05f48ed1-0e6e-4246-90d8-2cf01267aedd%2F1633244272018.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F05f48ed1-0e6e-4246-90d8-2cf01267aedd%2F1633244272018.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F05f48ed1-0e6e-4246-90d8-2cf01267aedd%2F1633244272018.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/05f48ed1-0e6e-4246-90d8-2cf01267aedd/1633244272018.jpg', 'instance': 221850994, 'xform': 669773, 'id': 82064443}]",submitted_via_web,"[28.0285311, 81.6946902]",2021-10-10T06:01:43,[],[],{},gw_monitoring,,,,,
406,406,221851000,36e34b01767e41e291b861fbf251aaf1,2021-10-03T13:42:58.817+05:45,2021-10-03T13:50:15.750+05:45,2021-10-03,868190042176206,yogendra,Banke,27.9833824 81.7133343 74.69179583409878 4.551,sw,bk-sw-10_1,70,1633247989904.jpg,5.0,2.6,2.4,0.7,1.7,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:f1261c65-2138-480b-bfeb-c256e56269c1,ajbNkrfgsftG7FsDVqc5h9,f1261c65-2138-480b-bfeb-c256e56269c1,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ff1261c65-2138-480b-bfeb-c256e56269c1%2F1633247989904.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ff1261c65-2138-480b-bfeb-c256e56269c1%2F1633247989904.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ff1261c65-2138-480b-bfeb-c256e56269c1%2F1633247989904.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ff1261c65-2138-480b-bfeb-c256e56269c1%2F1633247989904.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/f1261c65-2138-480b-bfeb-c256e56269c1/1633247989904.jpg', 'instance': 221851000, 'xform': 669773, 'id': 82064446}]",submitted_via_web,"[27.9833824, 81.7133343]",2021-10-10T06:01:44,[],[],{},gw_monitoring,,,,,
407,407,221851004,36e34b01767e41e291b861fbf251aaf1,2021-10-04T12:48:45.139+05:45,2021-10-04T13:04:50.099+05:45,2021-10-04,868190042176206,yogendra,Banke,28.0781038 81.5932659 79.50596605482953 4.551,sw,bk-sw-26,25,1633331591171.jpg,3.0,2.03,0.9700000000000002,0.25,0.72,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:3e5697df-55ac-4778-898f-e1aac8f7617a,ajbNkrfgsftG7FsDVqc5h9,3e5697df-55ac-4778-898f-e1aac8f7617a,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F3e5697df-55ac-4778-898f-e1aac8f7617a%2F1633331591171.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F3e5697df-55ac-4778-898f-e1aac8f7617a%2F1633331591171.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F3e5697df-55ac-4778-898f-e1aac8f7617a%2F1633331591171.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F3e5697df-55ac-4778-898f-e1aac8f7617a%2F1633331591171.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/3e5697df-55ac-4778-898f-e1aac8f7617a/1633331591171.jpg', 'instance': 221851004, 'xform': 669773, 'id': 82064448}]",submitted_via_web,"[28.0781038, 81.5932659]",2021-10-10T06:01:46,[],[],{},gw_monitoring,,,,,
408,408,221851008,36e34b01767e41e291b861fbf251aaf1,2021-10-04T13:12:16.850+05:45,2021-10-04T13:40:26.087+05:45,2021-10-04,868190042176206,yogendra,Banke,28.0830133 81.5956468 92.7578327602495 4.854,sw,bk-sw-27,40,1633332693188.jpg,2.4,0.5,1.9,0.4,1.5,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:be7b0b55-b227-48f1-90b1-edf82fc60684,ajbNkrfgsftG7FsDVqc5h9,be7b0b55-b227-48f1-90b1-edf82fc60684,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fbe7b0b55-b227-48f1-90b1-edf82fc60684%2F1633332693188.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fbe7b0b55-b227-48f1-90b1-edf82fc60684%2F1633332693188.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fbe7b0b55-b227-48f1-90b1-edf82fc60684%2F1633332693188.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fbe7b0b55-b227-48f1-90b1-edf82fc60684%2F1633332693188.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/be7b0b55-b227-48f1-90b1-edf82fc60684/1633332693188.jpg', 'instance': 221851008, 'xform': 669773, 'id': 82064451}]",submitted_via_web,"[28.0830133, 81.5956468]",2021-10-10T06:01:47,[],[],{},gw_monitoring,,,,,
409,409,221851009,36e34b01767e41e291b861fbf251aaf1,2021-10-04T13:40:33.837+05:45,2021-10-04T13:43:41.329+05:45,2021-10-04,868190042176206,yogendra,Banke,28.1061675 81.5971345 88.16146107306153 4.551,sw,bk-sw-25_1,35,1633334289231.jpg,2.0,0.5,1.5,0.35,1.15,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:9e51795e-1a45-43ba-abbc-c0959f0229bb,ajbNkrfgsftG7FsDVqc5h9,9e51795e-1a45-43ba-abbc-c0959f0229bb,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F9e51795e-1a45-43ba-abbc-c0959f0229bb%2F1633334289231.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F9e51795e-1a45-43ba-abbc-c0959f0229bb%2F1633334289231.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F9e51795e-1a45-43ba-abbc-c0959f0229bb%2F1633334289231.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F9e51795e-1a45-43ba-abbc-c0959f0229bb%2F1633334289231.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/9e51795e-1a45-43ba-abbc-c0959f0229bb/1633334289231.jpg', 'instance': 221851009, 'xform': 669773, 'id': 82064453}]",submitted_via_web,"[28.1061675, 81.5971345]",2021-10-10T06:01:48,[],[],{},gw_monitoring,,,,,
410,410,221851012,36e34b01767e41e291b861fbf251aaf1,2021-10-04T14:09:56.959+05:45,2021-10-04T14:18:17.339+05:45,2021-10-04,868190042176206,yogendra,Banke,28.1287975 81.5894002 102.39494594284393 4.803,sw,bk-sw-17_1,15,1633336356862.jpg,3.0,2.52,0.48,0.15,0.33,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:b68a2df7-9ad9-48a9-8e2a-0dabb0aee685,ajbNkrfgsftG7FsDVqc5h9,b68a2df7-9ad9-48a9-8e2a-0dabb0aee685,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb68a2df7-9ad9-48a9-8e2a-0dabb0aee685%2F1633336356862.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb68a2df7-9ad9-48a9-8e2a-0dabb0aee685%2F1633336356862.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb68a2df7-9ad9-48a9-8e2a-0dabb0aee685%2F1633336356862.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb68a2df7-9ad9-48a9-8e2a-0dabb0aee685%2F1633336356862.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/b68a2df7-9ad9-48a9-8e2a-0dabb0aee685/1633336356862.jpg', 'instance': 221851012, 'xform': 669773, 'id': 82064456}]",submitted_via_web,"[28.1287975, 81.5894002]",2021-10-10T06:01:49,[],[],{},gw_monitoring,,,,,
411,411,221851015,36e34b01767e41e291b861fbf251aaf1,2021-10-04T14:58:12.424+05:45,2021-10-04T15:05:28.664+05:45,2021-10-04,868190042176206,yogendra,Banke,28.1465674 81.5520356 98.51476683301878 4.854,sw,bk-sw-18_1,27,1633339205739.jpg,3.0,2.3,0.7000000000000002,0.27,0.43,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:8bafd971-0f95-44d3-82e0-c58587dca90b,ajbNkrfgsftG7FsDVqc5h9,8bafd971-0f95-44d3-82e0-c58587dca90b,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F8bafd971-0f95-44d3-82e0-c58587dca90b%2F1633339205739.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F8bafd971-0f95-44d3-82e0-c58587dca90b%2F1633339205739.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F8bafd971-0f95-44d3-82e0-c58587dca90b%2F1633339205739.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F8bafd971-0f95-44d3-82e0-c58587dca90b%2F1633339205739.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/8bafd971-0f95-44d3-82e0-c58587dca90b/1633339205739.jpg', 'instance': 221851015, 'xform': 669773, 'id': 82064457}]",submitted_via_web,"[28.1465674, 81.5520356]",2021-10-10T06:01:50,[],[],{},gw_monitoring,,,,,
412,412,221851021,36e34b01767e41e291b861fbf251aaf1,2021-10-06T12:51:06.156+05:45,2021-10-06T13:02:08.606+05:45,2021-10-06,868190042176206,yogendra,Banke,28.1961082 81.7117524 105.34562456187933 4.803,sw,bk-sw-01,20,1633504425420.jpg,5.0,2.9,2.1,0.2,1.9,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:ca2260de-4d6b-4aeb-822c-50bb71833145,ajbNkrfgsftG7FsDVqc5h9,ca2260de-4d6b-4aeb-822c-50bb71833145,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fca2260de-4d6b-4aeb-822c-50bb71833145%2F1633504425420.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fca2260de-4d6b-4aeb-822c-50bb71833145%2F1633504425420.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fca2260de-4d6b-4aeb-822c-50bb71833145%2F1633504425420.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fca2260de-4d6b-4aeb-822c-50bb71833145%2F1633504425420.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/ca2260de-4d6b-4aeb-822c-50bb71833145/1633504425420.jpg', 'instance': 221851021, 'xform': 669773, 'id': 82064459}]",submitted_via_web,"[28.1961082, 81.7117524]",2021-10-10T06:01:51,[],[],{},gw_monitoring,,,,,
413,413,221851027,36e34b01767e41e291b861fbf251aaf1,2021-10-06T13:53:45.032+05:45,2021-10-06T14:06:59.014+05:45,2021-10-06,868190042176206,yogendra,Banke,28.2064984 81.6307632 107.24532481132482 4.803,sw,bk-sw-03,40,1633507826139.jpg,7.0,1.85,5.15,0.4,4.75,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:e099e9c5-1aa2-4f68-b033-7ca266288f80,ajbNkrfgsftG7FsDVqc5h9,e099e9c5-1aa2-4f68-b033-7ca266288f80,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fe099e9c5-1aa2-4f68-b033-7ca266288f80%2F1633507826139.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fe099e9c5-1aa2-4f68-b033-7ca266288f80%2F1633507826139.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fe099e9c5-1aa2-4f68-b033-7ca266288f80%2F1633507826139.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fe099e9c5-1aa2-4f68-b033-7ca266288f80%2F1633507826139.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/e099e9c5-1aa2-4f68-b033-7ca266288f80/1633507826139.jpg', 'instance': 221851027, 'xform': 669773, 'id': 82064460}]",submitted_via_web,"[28.2064984, 81.6307632]",2021-10-10T06:01:53,[],[],{},gw_monitoring,,,,,
414,414,221851033,36e34b01767e41e291b861fbf251aaf1,2021-10-06T14:40:01.454+05:45,2021-10-06T14:49:17.893+05:45,2021-10-06,868190042176206,yogendra,Banke,28.1920937 81.574594 102.79494243391265 4.803,sw,bk-sw-05_1,29,1633510823200.jpg,3.0,1.95,1.05,0.29,0.76,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:fe291a51-2001-4ce1-a1f4-9fc341a8f5be,ajbNkrfgsftG7FsDVqc5h9,fe291a51-2001-4ce1-a1f4-9fc341a8f5be,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ffe291a51-2001-4ce1-a1f4-9fc341a8f5be%2F1633510823200.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ffe291a51-2001-4ce1-a1f4-9fc341a8f5be%2F1633510823200.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ffe291a51-2001-4ce1-a1f4-9fc341a8f5be%2F1633510823200.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Ffe291a51-2001-4ce1-a1f4-9fc341a8f5be%2F1633510823200.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/fe291a51-2001-4ce1-a1f4-9fc341a8f5be/1633510823200.jpg', 'instance': 221851033, 'xform': 669773, 'id': 82064466}]",submitted_via_web,"[28.1920937, 81.574594]",2021-10-10T06:01:54,[],[],{},gw_monitoring,,,,,
415,415,221851040,36e34b01767e41e291b861fbf251aaf1,2021-10-06T15:37:01.842+05:45,2021-10-06T15:50:32.677+05:45,2021-10-06,868190042176206,yogendra,Banke,28.1878276 81.6300228 84.37095991368994 4.803,sw,bk-sw-04,65,1633514380423.jpg,3.0,2.29,0.71,0.65,0.06,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:ec50f6d7-ce65-4afa-a7cd-f5dd4b0bf7af,ajbNkrfgsftG7FsDVqc5h9,ec50f6d7-ce65-4afa-a7cd-f5dd4b0bf7af,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fec50f6d7-ce65-4afa-a7cd-f5dd4b0bf7af%2F1633514380423.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fec50f6d7-ce65-4afa-a7cd-f5dd4b0bf7af%2F1633514380423.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fec50f6d7-ce65-4afa-a7cd-f5dd4b0bf7af%2F1633514380423.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fec50f6d7-ce65-4afa-a7cd-f5dd4b0bf7af%2F1633514380423.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/ec50f6d7-ce65-4afa-a7cd-f5dd4b0bf7af/1633514380423.jpg', 'instance': 221851040, 'xform': 669773, 'id': 82064470}]",submitted_via_web,"[28.1878276, 81.6300228]",2021-10-10T06:01:56,[],[],{},gw_monitoring,,,,,
416,416,221851048,36e34b01767e41e291b861fbf251aaf1,2021-10-08T12:09:18.660+05:45,2021-10-08T12:11:18.633+05:45,2021-10-08,868190042176206,yogendra,Banke,28.0513151 81.6024465 98.79857073128805 4.551,dt,,27,1633674341297.jpg,5.0,3.35,1.65,0.27,1.38,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:21d78c7e-29ed-4fc0-94dc-00dc2d5f15d7,ajbNkrfgsftG7FsDVqc5h9,21d78c7e-29ed-4fc0-94dc-00dc2d5f15d7,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F21d78c7e-29ed-4fc0-94dc-00dc2d5f15d7%2F1633674341297.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F21d78c7e-29ed-4fc0-94dc-00dc2d5f15d7%2F1633674341297.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F21d78c7e-29ed-4fc0-94dc-00dc2d5f15d7%2F1633674341297.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F21d78c7e-29ed-4fc0-94dc-00dc2d5f15d7%2F1633674341297.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/21d78c7e-29ed-4fc0-94dc-00dc2d5f15d7/1633674341297.jpg', 'instance': 221851048, 'xform': 669773, 'id': 82064473}]",submitted_via_web,"[28.0513151, 81.6024465]",2021-10-10T06:01:58,[],[],{},gw_monitoring,bk-dw-05,,,,
